,_id,author_id,display_username,username,user_description,time,twt_id,text,tag,crop_tags,Observation
678,60ef6f70bd62ed8c4e40ad5f,1355015750.0,"Moi 😼 masquée,vaccinée1",LyneBorder,"J'aime passer pour un con, ça m'évite de faire preuve d'intelligence. Jean Carmet. On ne discute pas avec les brouettes,on les pousse.",2017-06-19T15:42:04.000Z,876827427795861504,"En tous cas,quelle que soit l issue, l affaire #GREGORY aura pourri et détruit la vie d une famille Le corbeau voulait blesser le chef mais",(corbeau OR freux OR corvidé OR choucas OR corneille) (récolt OR moisson OR rendement OR dégât OR degat OR détruit OR maïs OR agric OR agro OR semis OR sémence OR sèment OR semé OR parcelle OR colza OR tournesol OR cultures OR frutier OR avoine OR féverole OR céréal OR champs),['millet'],0
679,60ef6f73bd62ed8c4e40b245,7.952112448736502e+17,coco,cmr_ty,,2017-05-14T15:53:18.000Z,863784293415485441,"""Je suis très beau et je le sais pas besoin de me le répéter"" on te met dans un champ de maïs y a de corbeau, A REVOIR TRÈS VITE https://t.co/grpAjDGlAa",(corbeau OR freux OR corvidé OR choucas OR corneille) (récolt OR moisson OR rendement OR dégât OR degat OR détruit OR maïs OR agric OR agro OR semis OR sémence OR sèment OR semé OR parcelle OR colza OR tournesol OR cultures OR frutier OR avoine OR féverole OR céréal OR champs),['maïs'],0
680,60ef6f73bd62ed8c4e40b266,3037528107.0,Guillaume Chamouleau,guill_cham,"AGRIconscienciCULTEUR, créateur de richesses végétales,
#irrigation #sdsc #coopération
ambassadeur #agridemain #ChambreAgri
#AgricultureNourriture",2017-05-13T10:55:02.000Z,863346843966689280,"Dur métier #Agriculteur, dégâts #gel sur #blé, et sur #maïs vers foreurs #corbeau et #sanglier Des fois on se sent seul ! https://t.co/sWmE89p3YY",(corbeau OR freux OR corvidé OR choucas OR corneille) (récolt OR moisson OR rendement OR dégât OR degat OR détruit OR maïs OR agric OR agro OR semis OR sémence OR sèment OR semé OR parcelle OR colza OR tournesol OR cultures OR frutier OR avoine OR féverole OR céréal OR champs),"['maïs', 'gel', 'blé']",1
681,60ef6f76bd62ed8c4e40b4d1,3004227070.0,Jarry Armelle,Avicontrole,"Avicontrôle, spécialiste de la lutte anti-nuisibles !",2017-05-10T08:22:04.000Z,862221185723109376,Polémique à Quévy-le-Petit : spectacle macabre dans les champs... #nuisibles #avicontrole #polémique #corneille... https://t.co/1bj0Nvf17S,(corbeau OR freux OR corvidé OR choucas OR corneille) (récolt OR moisson OR rendement OR dégât OR degat OR détruit OR maïs OR agric OR agro OR semis OR sémence OR sèment OR semé OR parcelle OR colza OR tournesol OR cultures OR frutier OR avoine OR féverole OR céréal OR champs),,1
683,60ef6f76bd62ed8c4e40b510,3399901439.0,GarsdH,garsdherault,"2018 #Nuffield Scholar. Velocampeur, #agripapa, #tandemiste, sonneur de #trompe, cerealier SDiste. 
Tant que c'est comprenable c'est disable.",2017-05-03T18:40:49.000Z,859840182517993472,Se poster à 5h30 dans une haie bordant un champ de #maïs. Attendre 1h30. Louper un #corbeau à 12 mètres... On recommence demain ! https://t.co/phbHt4qZB0,(corbeau OR freux OR corvidé OR choucas OR corneille) (récolt OR moisson OR rendement OR dégât OR degat OR détruit OR maïs OR agric OR agro OR semis OR sémence OR sèment OR semé OR parcelle OR colza OR tournesol OR cultures OR frutier OR avoine OR féverole OR céréal OR champs),"['attier', 'maïs']",1
684,60ef6f76bd62ed8c4e40b52d,2694321343.0,Martin Berube,berichel2007,,2017-05-01T16:10:52.000Z,859077670348390401,Les Corneille mon scrapper 2 sac de maïs humide cette hiver,(corbeau OR freux OR corvidé OR choucas OR corneille) (récolt OR moisson OR rendement OR dégât OR degat OR détruit OR maïs OR agric OR agro OR semis OR sémence OR sèment OR semé OR parcelle OR colza OR tournesol OR cultures OR frutier OR avoine OR féverole OR céréal OR champs),['maïs'],0
685,60ef6f76bd62ed8c4e40b536,536405314.0,michel uteau,donmichel1,"en pays de Montaigne, des frères Reclus et d'Elie Faure",2017-04-30T16:47:23.000Z,858724474258153472,"Je croyais que ce se jouait était ""Le rat des villes et le rat des champs"" mais c'est ""Le corbeau et le renard"" avec nous comme fromage",(corbeau OR freux OR corvidé OR choucas OR corneille) (récolt OR moisson OR rendement OR dégât OR degat OR détruit OR maïs OR agric OR agro OR semis OR sémence OR sèment OR semé OR parcelle OR colza OR tournesol OR cultures OR frutier OR avoine OR féverole OR céréal OR champs),,0
686,60ef6f76bd62ed8c4e40b53f,4636561607.0,(((((((((()))))))))),_xwasza_,Oceane's Kevin https://t.co/r4X54yFOcN,2017-04-29T12:30:32.000Z,858297445570183171,"Le jour où tout a basculé: ""Un corbeau a détruit ma vie""",(corbeau OR freux OR corvidé OR choucas OR corneille) (récolt OR moisson OR rendement OR dégât OR degat OR détruit OR maïs OR agric OR agro OR semis OR sémence OR sèment OR semé OR parcelle OR colza OR tournesol OR cultures OR frutier OR avoine OR féverole OR céréal OR champs),,0
689,60ef6f76bd62ed8c4e40b57a,2450860653.0,Brams nouveau compte,ibrahim_cr678,,2017-04-21T09:53:00.000Z,855358697954041857,Alala ces corbeau perche ne perde 1minute. Depuis hier des dizaine de tweets sur l'attentats des champs élysée,(corbeau OR freux OR corvidé OR choucas OR corneille) (récolt OR moisson OR rendement OR dégât OR degat OR détruit OR maïs OR agric OR agro OR semis OR sémence OR sèment OR semé OR parcelle OR colza OR tournesol OR cultures OR frutier OR avoine OR féverole OR céréal OR champs),['attier'],0
690,60ef6f76bd62ed8c4e40b5c5,7.020281889233347e+17,Chasse85,FDChasse85,Fédération des Chasseurs de Vendée #nature #chasse #environnement #éducation #formation,2017-04-09T10:09:10.000Z,851014112339521537,LIMITER L’IMPACT DES CORVIDÉS SUR LES CULTURES Nous arrivons à une période sensible où le Corbeau freux et la... https://t.co/Hrlq305WPy,(corbeau OR freux OR corvidé OR choucas OR corneille) (récolt OR moisson OR rendement OR dégât OR degat OR détruit OR maïs OR agric OR agro OR semis OR sémence OR sèment OR semé OR parcelle OR colza OR tournesol OR cultures OR frutier OR avoine OR féverole OR céréal OR champs),,0
691,60ef6f76bd62ed8c4e40b61d,562967848.0,Adeline,Homagnana,"J'édite des livres, je bois du champagne, je lis @Voici, je fais des enfants et je suis amoureuse. Tout ça dans le désordre (enfin, je crois).",2017-03-24T22:25:52.000Z,845401305933926405,CORBEAU n.m. Tache d'encre dans le ciel et sur les champs enneigés. https://t.co/fGH4RSzMg3,(corbeau OR freux OR corvidé OR choucas OR corneille) (récolt OR moisson OR rendement OR dégât OR degat OR détruit OR maïs OR agric OR agro OR semis OR sémence OR sèment OR semé OR parcelle OR colza OR tournesol OR cultures OR frutier OR avoine OR féverole OR céréal OR champs),,0
692,60ef6f76bd62ed8c4e40b65e,59680234.0,Florent Thiebaut,FlorentThiebaut,"Agriculteur #HVE et conseiller agricole @CETAdeRomilly, animateur @Dephy_Ecophyto  #agriculture  #agronomie  #apiculture #communicationpositive #environnement",2017-03-15T11:24:21.000Z,841973336926236672,avez vous des leviers efficaces pour le corbeau sur tournesol ?,(corbeau OR freux OR corvidé OR choucas OR corneille) (récolt OR moisson OR rendement OR dégât OR degat OR détruit OR maïs OR agric OR agro OR semis OR sémence OR sèment OR semé OR parcelle OR colza OR tournesol OR cultures OR frutier OR avoine OR féverole OR céréal OR champs),['tournesol'],0
693,60ef6f76bd62ed8c4e40b661,2752007673.0,Coyle,CColliaux,Moi c'est Coyle | imite bien PRÉJENT qd on appelle Benjam' | étudie la vinasse 🍷,2017-03-14T21:55:11.000Z,841769703769051136,"Corbeau - poison - cerceuil Champs lexical d'un enterrement, c genial coyle https://t.co/rF4VTMUPN1",(corbeau OR freux OR corvidé OR choucas OR corneille) (récolt OR moisson OR rendement OR dégât OR degat OR détruit OR maïs OR agric OR agro OR semis OR sémence OR sèment OR semé OR parcelle OR colza OR tournesol OR cultures OR frutier OR avoine OR féverole OR céréal OR champs),['pois'],0
694,60ef6f79bd62ed8c4e40b954,1190642234.0,MILLOT-CONTE,eponine0802,"Naviguant sans boussole, j'ai perdu le nord et c'est tant mieux !",2017-02-22T13:40:50.000Z,834397541705854976,Merci à ma Jumelle Corneille Roselyne ! La race humaine s'auto-détruit allègrement ! ce qui pourrit tout c'est... https://t.co/qu6NshprR7,(corbeau OR freux OR corvidé OR choucas OR corneille) (récolt OR moisson OR rendement OR dégât OR degat OR détruit OR maïs OR agric OR agro OR semis OR sémence OR sèment OR semé OR parcelle OR colza OR tournesol OR cultures OR frutier OR avoine OR féverole OR céréal OR champs),,0
695,60ef6f79bd62ed8c4e40b9af,7.749480958849802e+17,La telecommande,DingueParis,Je voulais mettre une bio drôle mais j'ai pas d'idée donc suivez-moi. J'ai mis une pince à linge puisque c ma passion avec les télécommandes et les codes barres,2017-02-04T19:18:58.000Z,827959652725977088,"Selon Einstein, corbeau au carré par une pince à linge sur la plage avec des flocons d'avoine moins de l'eau= Yoyo à gogo",(corbeau OR freux OR corvidé OR choucas OR corneille) (récolt OR moisson OR rendement OR dégât OR degat OR détruit OR maïs OR agric OR agro OR semis OR sémence OR sèment OR semé OR parcelle OR colza OR tournesol OR cultures OR frutier OR avoine OR féverole OR céréal OR champs),"['lin', 'avoine']",0
696,60ef6f79bd62ed8c4e40ba51,547950347.0,Madi_baw,madi_rection,🤝,2017-01-14T22:37:32.000Z,820399478008139776,j'ai jamais vu un niveau aussi bas chaque chanteur a détruit une chanson connue mais corneille jamais tu refait sa #CetteSoireeLa,(corbeau OR freux OR corvidé OR choucas OR corneille) (récolt OR moisson OR rendement OR dégât OR degat OR détruit OR maïs OR agric OR agro OR semis OR sémence OR sèment OR semé OR parcelle OR colza OR tournesol OR cultures OR frutier OR avoine OR féverole OR céréal OR champs),,0
699,60ef6f7cbd62ed8c4e40bed7,487435855.0,Skro,SkroZoC,"N'importe quoi, en 140 caractères (et parfois plus, maintenant que j'ai le droit). Mes opinions n'engagent pas nécessairement le triumvirat de @ZoCradio",2016-10-17T14:18:54.000Z,788021474187763712,Ca n'est vraiment efficace que s'ils sèment également des pattes de corbeau et des tessons de verre tout autour... #ClubDesIgnobles https://t.co/9b0snfRJHM,(corbeau OR freux OR corvidé OR choucas OR corneille) (récolt OR moisson OR rendement OR dégât OR degat OR détruit OR maïs OR agric OR agro OR semis OR sémence OR sèment OR semé OR parcelle OR colza OR tournesol OR cultures OR frutier OR avoine OR féverole OR céréal OR champs),['attier'],0
700,60ef6f7cbd62ed8c4e40bf62,7.075760757406474e+17,Gwent FR,Gwent_FR,"Bienvenue sur le compte Twitter officiel de #GWENT, Le jeu de cartes de The Witcher.",2016-10-07T14:12:42.000Z,784396032411070464,"Borch Trois-Choucas brûlera les unités les plus puissantes du champs de batailles, et ce, 2 fois d'affilées après 3 tours. https://t.co/mjjIKgX9kH",(corbeau OR freux OR corvidé OR choucas OR corneille) (récolt OR moisson OR rendement OR dégât OR degat OR détruit OR maïs OR agric OR agro OR semis OR sémence OR sèment OR semé OR parcelle OR colza OR tournesol OR cultures OR frutier OR avoine OR féverole OR céréal OR champs),"['chou', 'chou potager']",0
701,60ef6f7fbd62ed8c4e40c31a,1260618300.0,nico l arsouille,nicolarsouil,un peu de partout mais surtout de nulle part,2016-09-20T04:46:56.000Z,778093059997306880,"""Donne a manger au corbeau de ces champs Mais tu ne crains plus rien, car tu es non voyant !"" #Ciego #KanjarOc",(corbeau OR freux OR corvidé OR choucas OR corneille) (récolt OR moisson OR rendement OR dégât OR degat OR détruit OR maïs OR agric OR agro OR semis OR sémence OR sèment OR semé OR parcelle OR colza OR tournesol OR cultures OR frutier OR avoine OR féverole OR céréal OR champs),,0
702,60ef6f7fbd62ed8c4e40c339,16946953.0,W:oops,_TVPM,"Journal des ressentis, notre mémotwitter collectif individuel est un peu ivre, peu méta mais full of love.
Vous me manquez et me manquerez tous, toujours un peu",2016-09-11T14:45:10.000Z,774982118380273664,Ça y est. Ça sent la mer. Plus un corbeau dans les champs. Que des mouettes.,(corbeau OR freux OR corvidé OR choucas OR corneille) (récolt OR moisson OR rendement OR dégât OR degat OR détruit OR maïs OR agric OR agro OR semis OR sémence OR sèment OR semé OR parcelle OR colza OR tournesol OR cultures OR frutier OR avoine OR féverole OR céréal OR champs),,0
703,60ef6f82bd62ed8c4e40c5f2,848351018.0,Fanfan,jeluietmoi,"Gaulliste, Républicain, agnostique, Français prêt à rejoindre mon pays pour le défendre contre toute agression, fût-elle religieuse",2016-08-16T12:17:36.000Z,765522898891276288,; autant rechercher un corbeau dans un champ de maïs coupé.,(corbeau OR freux OR corvidé OR choucas OR corneille) (récolt OR moisson OR rendement OR dégât OR degat OR détruit OR maïs OR agric OR agro OR semis OR sémence OR sèment OR semé OR parcelle OR colza OR tournesol OR cultures OR frutier OR avoine OR féverole OR céréal OR champs),['maïs'],0
704,60ef6f82bd62ed8c4e40c602,86054785.0,France Bleu Breizh Izel,Francebleubzh,Compte officiel de la radio bretonne du réseau France Bleu. Radio du groupe Radio France.,2016-08-15T06:22:05.000Z,765071042037645316,Les champs de cet éleveur ont été dévasté par le choucas #Agriculteurs #Bretagne https://t.co/wiXMNzaqC9,(corbeau OR freux OR corvidé OR choucas OR corneille) (récolt OR moisson OR rendement OR dégât OR degat OR détruit OR maïs OR agric OR agro OR semis OR sémence OR sèment OR semé OR parcelle OR colza OR tournesol OR cultures OR frutier OR avoine OR féverole OR céréal OR champs),"['chou', 'chou potager']",1
705,60ef6f82bd62ed8c4e40c685,358265015.0,Piro,Pi303666,"Venimeux - Agnostique - Athée
Inventeur du cure-dents électrique",2016-07-23T18:40:10.000Z,756921868125372416,"Un barrage filtrant organisé par les agriculteurs ... Mon Dieu, mais c'est à Freux !!! #perusse https://t.co/SS7AvEOO2g",(corbeau OR freux OR corvidé OR choucas OR corneille) (récolt OR moisson OR rendement OR dégât OR degat OR détruit OR maïs OR agric OR agro OR semis OR sémence OR sèment OR semé OR parcelle OR colza OR tournesol OR cultures OR frutier OR avoine OR féverole OR céréal OR champs),,0
707,60ef6f85bd62ed8c4e40ca9d,178322650.0,DumDum #NeRienLaisserPasser,RemDumDum,"Cultivateur Beauceron, recherche d'une Agriculture Durable sans tabou avec les Nouvelles Technologies, d'une Biodiversité utile et dynamique,...Bordel #FrAgTw",2016-05-29T09:03:21.000Z,736845372040093696,"mais avant ce résultat, le corbeau se nourrir des cultures !! rendez nous anthraquinone !! https://t.co/rg6QGGppIy",(corbeau OR freux OR corvidé OR choucas OR corneille) (récolt OR moisson OR rendement OR dégât OR degat OR détruit OR maïs OR agric OR agro OR semis OR sémence OR sèment OR semé OR parcelle OR colza OR tournesol OR cultures OR frutier OR avoine OR féverole OR céréal OR champs),,0
708,60ef6f85bd62ed8c4e40cb89,2753314460.0,Thomas,BlastoYT,"YouTuber en dilettante de 22 ans - Défenseur des blagues vaseuses et adorateur de François Pérusse.
Staff @mTxServ, https://t.co/OHM3UhAsNJ et https://t.co/IayWr5ZrRC",2016-05-08T07:34:52.000Z,729212958706941952,"J'ai acheté Stardew Valley hier, je plante une graine spéciale et sur tout mes champs, ce #!*@ de corbeau vient bouffer celle-ci :'((",(corbeau OR freux OR corvidé OR choucas OR corneille) (récolt OR moisson OR rendement OR dégât OR degat OR détruit OR maïs OR agric OR agro OR semis OR sémence OR sèment OR semé OR parcelle OR colza OR tournesol OR cultures OR frutier OR avoine OR féverole OR céréal OR champs),,1
709,60ef6f85bd62ed8c4e40cb8f,1894448348.0,bruno ricour,BrunoRicour,"agriculteur , maïs blé colza orge , transition  sdsv , #FrAgTw",2016-05-07T17:24:45.000Z,728999020643930112,Premier levé premier détruit ! corbeau https://t.co/B1J9DbnUXp,(corbeau OR freux OR corvidé OR choucas OR corneille) (récolt OR moisson OR rendement OR dégât OR degat OR détruit OR maïs OR agric OR agro OR semis OR sémence OR sèment OR semé OR parcelle OR colza OR tournesol OR cultures OR frutier OR avoine OR féverole OR céréal OR champs),,1
711,60ef6f88bd62ed8c4e40ceba,181808927.0,Josiane Richer,josianericher,"Décalée et curieuse, anthropologue de formation, végétalienne gourmande, agente de @ericgauthier. Moi en anglais: @kimianak",2016-03-31T15:47:24.000Z,715566171496517632,"Le fameux Maître Corbeau de la fable tenait en son bec un fromage. La corneille sur ma pelouse, elle, tient en son bec… un épi de maïs!",(corbeau OR freux OR corvidé OR choucas OR corneille) (récolt OR moisson OR rendement OR dégât OR degat OR détruit OR maïs OR agric OR agro OR semis OR sémence OR sèment OR semé OR parcelle OR colza OR tournesol OR cultures OR frutier OR avoine OR féverole OR céréal OR champs),['maïs'],0
